entity_id,state,last_changed
sensor.pv_system_power_pv,0.0,2025-05-19T02:13:00.071Z
sensor.pv_system_power_pv,0.2,2025-05-19T02:15:00.063Z
sensor.pv_system_power_pv,0.0,2025-05-19T02:16:00.065Z
sensor.pv_system_power_pv,0.2,2025-05-19T02:19:00.062Z
sensor.pv_system_power_pv,0.0,2025-05-19T02:20:00.063Z
sensor.pv_system_power_pv,0.2,2025-05-19T02:30:00.075Z
sensor.pv_system_power_pv,0.3,2025-05-19T02:32:00.068Z
sensor.pv_system_power_pv,0.0,2025-05-19T02:33:00.064Z
sensor.pv_system_power_pv,0.3,2025-05-19T02:34:10.051Z
sensor.pv_system_power_pv,0.0,2025-05-19T02:35:00.087Z
sensor.pv_system_power_pv,0.3,2025-05-19T02:36:00.070Z
sensor.pv_system_power_pv,0.0,2025-05-19T02:37:00.070Z
sensor.pv_system_power_pv,0.3,2025-05-19T02:39:00.063Z
sensor.pv_system_power_pv,0.0,2025-05-19T02:40:00.062Z
sensor.pv_system_power_pv,0.2,2025-05-19T02:41:00.065Z
sensor.pv_system_power_pv,0.0,2025-05-19T02:42:00.065Z
sensor.pv_system_power_pv,0.2,2025-05-19T02:49:00.083Z
sensor.pv_system_power_pv,0.0,2025-05-19T02:50:00.067Z
sensor.pv_system_power_pv,0.2,2025-05-19T02:54:10.058Z
sensor.pv_system_power_pv,0.0,2025-05-19T02:56:00.093Z
sensor.pv_system_power_pv,0.2,2025-05-19T03:05:00.062Z
sensor.pv_system_power_pv,0.0,2025-05-19T03:06:00.052Z
sensor.pv_system_power_pv,0.2,2025-05-19T03:13:00.093Z
sensor.pv_system_power_pv,0.0,2025-05-19T03:14:10.072Z
sensor.pv_system_power_pv,0.2,2025-05-19T03:18:10.057Z
sensor.pv_system_power_pv,0.0,2025-05-19T03:19:00.069Z
sensor.pv_system_power_pv,0.3,2025-05-19T03:20:00.068Z
sensor.pv_system_power_pv,0.2,2025-05-19T03:21:00.066Z
sensor.pv_system_power_pv,0.0,2025-05-19T03:22:10.073Z
sensor.pv_system_power_pv,0.2,2025-05-19T03:27:00.065Z
sensor.pv_system_power_pv,0.0,2025-05-19T03:28:10.060Z
sensor.pv_system_power_pv,0.2,2025-05-19T03:29:00.060Z
sensor.pv_system_power_pv,0.0,2025-05-19T03:30:00.059Z
sensor.pv_system_power_pv,1.0,2025-05-19T03:37:10.058Z
sensor.pv_system_power_pv,0.0,2025-05-19T03:37:20.059Z
sensor.pv_system_power_pv,7.0,2025-05-19T03:37:40.060Z
sensor.pv_system_power_pv,0.0,2025-05-19T03:37:50.067Z
sensor.pv_system_power_pv,1.0,2025-05-19T03:38:10.062Z
sensor.pv_system_power_pv,0.0,2025-05-19T03:38:20.059Z
sensor.pv_system_power_pv,2.0,2025-05-19T03:38:30.060Z
sensor.pv_system_power_pv,0.0,2025-05-19T03:38:40.056Z
sensor.pv_system_power_pv,3.0,2025-05-19T03:39:00.067Z
sensor.pv_system_power_pv,0.0,2025-05-19T03:39:10.067Z
sensor.pv_system_power_pv,11.0,2025-05-19T03:40:20.069Z
sensor.pv_system_power_pv,12.0,2025-05-19T03:40:30.071Z
sensor.pv_system_power_pv,3.2,2025-05-19T03:40:40.060Z
sensor.pv_system_power_pv,1.1,2025-05-19T03:40:50.070Z
sensor.pv_system_power_pv,29.3,2025-05-19T03:41:00.068Z
sensor.pv_system_power_pv,14.0,2025-05-19T03:41:10.060Z
sensor.pv_system_power_pv,22.0,2025-05-19T03:41:20.063Z
sensor.pv_system_power_pv,14.0,2025-05-19T03:41:30.064Z
sensor.pv_system_power_pv,28.0,2025-05-19T03:41:40.059Z
sensor.pv_system_power_pv,7.0,2025-05-19T03:41:50.060Z
sensor.pv_system_power_pv,0.0,2025-05-19T03:42:00.060Z
sensor.pv_system_power_pv,30.0,2025-05-19T03:42:10.060Z
sensor.pv_system_power_pv,16.1,2025-05-19T03:42:20.063Z
sensor.pv_system_power_pv,17.1,2025-05-19T03:42:30.072Z
sensor.pv_system_power_pv,28.0,2025-05-19T03:42:40.055Z
sensor.pv_system_power_pv,24.1,2025-05-19T03:42:50.055Z
sensor.pv_system_power_pv,29.0,2025-05-19T03:43:00.059Z
sensor.pv_system_power_pv,30.0,2025-05-19T03:43:10.057Z
sensor.pv_system_power_pv,23.1,2025-05-19T03:43:20.059Z
sensor.pv_system_power_pv,6.1,2025-05-19T03:43:30.071Z
sensor.pv_system_power_pv,28.1,2025-05-19T03:43:40.061Z
sensor.pv_system_power_pv,34.0,2025-05-19T03:43:50.066Z
sensor.pv_system_power_pv,48.0,2025-05-19T03:44:00.057Z
sensor.pv_system_power_pv,25.0,2025-05-19T03:44:10.069Z
sensor.pv_system_power_pv,31.0,2025-05-19T03:44:20.059Z
sensor.pv_system_power_pv,22.0,2025-05-19T03:44:30.086Z
sensor.pv_system_power_pv,34.1,2025-05-19T03:44:40.062Z
sensor.pv_system_power_pv,30.1,2025-05-19T03:44:50.056Z
sensor.pv_system_power_pv,16.1,2025-05-19T03:45:00.061Z
sensor.pv_system_power_pv,38.0,2025-05-19T03:45:10.059Z
sensor.pv_system_power_pv,32.1,2025-05-19T03:45:20.058Z
sensor.pv_system_power_pv,27.1,2025-05-19T03:45:30.067Z
sensor.pv_system_power_pv,41.1,2025-05-19T03:45:40.059Z
sensor.pv_system_power_pv,53.0,2025-05-19T03:45:50.068Z
sensor.pv_system_power_pv,26.0,2025-05-19T03:46:00.066Z
sensor.pv_system_power_pv,20.0,2025-05-19T03:46:10.055Z
sensor.pv_system_power_pv,63.0,2025-05-19T03:46:20.092Z
sensor.pv_system_power_pv,57.0,2025-05-19T03:46:30.070Z
sensor.pv_system_power_pv,68.0,2025-05-19T03:46:40.056Z
sensor.pv_system_power_pv,44.0,2025-05-19T03:46:50.059Z
sensor.pv_system_power_pv,48.0,2025-05-19T03:47:00.054Z
sensor.pv_system_power_pv,31.2,2025-05-19T03:47:10.067Z
sensor.pv_system_power_pv,63.2,2025-05-19T03:47:20.060Z
sensor.pv_system_power_pv,67.2,2025-05-19T03:47:30.064Z
sensor.pv_system_power_pv,59.0,2025-05-19T03:47:40.066Z
sensor.pv_system_power_pv,43.1,2025-05-19T03:47:50.073Z
sensor.pv_system_power_pv,56.1,2025-05-19T03:48:00.060Z
sensor.pv_system_power_pv,45.1,2025-05-19T03:48:10.087Z
sensor.pv_system_power_pv,40.0,2025-05-19T03:48:20.065Z
sensor.pv_system_power_pv,53.0,2025-05-19T03:48:30.063Z
sensor.pv_system_power_pv,47.0,2025-05-19T03:48:40.070Z
sensor.pv_system_power_pv,60.0,2025-05-19T03:48:50.068Z
sensor.pv_system_power_pv,58.1,2025-05-19T03:49:00.058Z
sensor.pv_system_power_pv,53.1,2025-05-19T03:49:10.067Z
sensor.pv_system_power_pv,50.1,2025-05-19T03:49:20.061Z
sensor.pv_system_power_pv,51.1,2025-05-19T03:49:30.066Z
sensor.pv_system_power_pv,47.1,2025-05-19T03:49:40.067Z
sensor.pv_system_power_pv,61.1,2025-05-19T03:49:50.059Z
sensor.pv_system_power_pv,70.1,2025-05-19T03:50:00.088Z
sensor.pv_system_power_pv,72.0,2025-05-19T03:50:10.059Z
sensor.pv_system_power_pv,76.0,2025-05-19T03:50:20.061Z
sensor.pv_system_power_pv,92.0,2025-05-19T03:50:30.063Z
sensor.pv_system_power_pv,70.0,2025-05-19T03:50:40.067Z
sensor.pv_system_power_pv,72.0,2025-05-19T03:50:50.057Z
sensor.pv_system_power_pv,61.0,2025-05-19T03:51:00.059Z
sensor.pv_system_power_pv,72.0,2025-05-19T03:51:10.061Z
sensor.pv_system_power_pv,62.0,2025-05-19T03:51:20.073Z
sensor.pv_system_power_pv,73.0,2025-05-19T03:51:30.071Z
sensor.pv_system_power_pv,63.1,2025-05-19T03:51:40.060Z
sensor.pv_system_power_pv,60.1,2025-05-19T03:51:50.061Z
sensor.pv_system_power_pv,57.1,2025-05-19T03:52:00.069Z
sensor.pv_system_power_pv,82.0,2025-05-19T03:52:10.076Z
sensor.pv_system_power_pv,73.1,2025-05-19T03:52:20.073Z
sensor.pv_system_power_pv,65.1,2025-05-19T03:52:30.066Z
sensor.pv_system_power_pv,72.0,2025-05-19T03:52:40.069Z
sensor.pv_system_power_pv,63.0,2025-05-19T03:52:50.064Z
sensor.pv_system_power_pv,79.1,2025-05-19T03:53:00.060Z
sensor.pv_system_power_pv,70.1,2025-05-19T03:53:10.060Z
sensor.pv_system_power_pv,76.0,2025-05-19T03:53:20.074Z
sensor.pv_system_power_pv,68.1,2025-05-19T03:53:30.056Z
sensor.pv_system_power_pv,96.1,2025-05-19T03:53:40.062Z
sensor.pv_system_power_pv,76.1,2025-05-19T03:53:50.064Z
sensor.pv_system_power_pv,76.0,2025-05-19T03:54:00.070Z
sensor.pv_system_power_pv,191.0,2025-05-19T03:54:10.062Z
sensor.pv_system_power_pv,203.0,2025-05-19T03:54:20.062Z
sensor.pv_system_power_pv,189.0,2025-05-19T03:54:30.060Z
sensor.pv_system_power_pv,192.0,2025-05-19T03:54:40.100Z
sensor.pv_system_power_pv,201.0,2025-05-19T03:54:50.067Z
sensor.pv_system_power_pv,209.0,2025-05-19T03:55:00.063Z
sensor.pv_system_power_pv,224.0,2025-05-19T03:55:10.071Z
sensor.pv_system_power_pv,213.0,2025-05-19T03:55:20.067Z
sensor.pv_system_power_pv,210.1,2025-05-19T03:55:30.067Z
sensor.pv_system_power_pv,211.1,2025-05-19T03:55:40.074Z
sensor.pv_system_power_pv,197.0,2025-05-19T03:55:50.060Z
sensor.pv_system_power_pv,200.0,2025-05-19T03:56:10.059Z
sensor.pv_system_power_pv,221.0,2025-05-19T03:56:20.073Z
sensor.pv_system_power_pv,214.0,2025-05-19T03:56:30.100Z
sensor.pv_system_power_pv,228.0,2025-05-19T03:56:40.066Z
sensor.pv_system_power_pv,238.0,2025-05-19T03:56:50.059Z
sensor.pv_system_power_pv,237.1,2025-05-19T03:57:00.060Z
sensor.pv_system_power_pv,235.0,2025-05-19T03:57:10.055Z
sensor.pv_system_power_pv,234.1,2025-05-19T03:57:20.061Z
sensor.pv_system_power_pv,235.1,2025-05-19T03:57:30.060Z
sensor.pv_system_power_pv,238.1,2025-05-19T03:57:40.065Z
sensor.pv_system_power_pv,235.0,2025-05-19T03:57:50.062Z
sensor.pv_system_power_pv,253.1,2025-05-19T03:58:00.060Z
sensor.pv_system_power_pv,248.1,2025-05-19T03:58:20.100Z
sensor.pv_system_power_pv,237.2,2025-05-19T03:58:30.060Z
sensor.pv_system_power_pv,249.2,2025-05-19T03:58:40.057Z
sensor.pv_system_power_pv,255.2,2025-05-19T03:58:50.062Z
sensor.pv_system_power_pv,263.0,2025-05-19T03:59:00.062Z
sensor.pv_system_power_pv,273.0,2025-05-19T03:59:10.060Z
sensor.pv_system_power_pv,264.1,2025-05-19T03:59:20.058Z
sensor.pv_system_power_pv,272.1,2025-05-19T03:59:30.056Z
sensor.pv_system_power_pv,263.0,2025-05-19T03:59:40.055Z
sensor.pv_system_power_pv,250.2,2025-05-19T03:59:50.057Z
sensor.pv_system_power_pv,264.2,2025-05-19T04:00:00.062Z
sensor.pv_system_power_pv,280.1,2025-05-19T04:00:10.092Z
sensor.pv_system_power_pv,296.0,2025-05-19T04:00:20.057Z
sensor.pv_system_power_pv,284.1,2025-05-19T04:00:30.061Z
sensor.pv_system_power_pv,287.1,2025-05-19T04:00:40.061Z
sensor.pv_system_power_pv,290.1,2025-05-19T04:00:50.056Z
sensor.pv_system_power_pv,303.2,2025-05-19T04:01:00.057Z
sensor.pv_system_power_pv,291.1,2025-05-19T04:01:10.068Z
sensor.pv_system_power_pv,312.1,2025-05-19T04:01:20.058Z
sensor.pv_system_power_pv,301.1,2025-05-19T04:01:30.066Z
sensor.pv_system_power_pv,320.0,2025-05-19T04:01:40.077Z
sensor.pv_system_power_pv,309.1,2025-05-19T04:01:50.061Z
sensor.pv_system_power_pv,304.1,2025-05-19T04:02:00.061Z
sensor.pv_system_power_pv,308.0,2025-05-19T04:02:10.057Z
sensor.pv_system_power_pv,310.0,2025-05-19T04:02:20.067Z
sensor.pv_system_power_pv,298.1,2025-05-19T04:02:30.061Z
sensor.pv_system_power_pv,324.1,2025-05-19T04:02:40.073Z
sensor.pv_system_power_pv,316.0,2025-05-19T04:02:50.072Z
sensor.pv_system_power_pv,330.0,2025-05-19T04:03:00.089Z
sensor.pv_system_power_pv,332.0,2025-05-19T04:03:10.066Z
sensor.pv_system_power_pv,338.0,2025-05-19T04:03:20.071Z
sensor.pv_system_power_pv,325.0,2025-05-19T04:03:30.063Z
sensor.pv_system_power_pv,341.0,2025-05-19T04:03:40.059Z
sensor.pv_system_power_pv,358.0,2025-05-19T04:03:50.061Z
sensor.pv_system_power_pv,367.0,2025-05-19T04:04:00.058Z
sensor.pv_system_power_pv,151.0,2025-05-19T04:04:10.066Z
sensor.pv_system_power_pv,373.2,2025-05-19T04:04:20.060Z
sensor.pv_system_power_pv,354.2,2025-05-19T04:04:30.069Z
sensor.pv_system_power_pv,380.2,2025-05-19T04:04:40.062Z
sensor.pv_system_power_pv,355.0,2025-05-19T04:04:50.096Z
sensor.pv_system_power_pv,391.0,2025-05-19T04:05:00.060Z
sensor.pv_system_power_pv,377.1,2025-05-19T04:05:10.061Z
sensor.pv_system_power_pv,392.1,2025-05-19T04:05:20.070Z
sensor.pv_system_power_pv,383.0,2025-05-19T04:05:30.061Z
sensor.pv_system_power_pv,371.1,2025-05-19T04:05:40.059Z
sensor.pv_system_power_pv,399.1,2025-05-19T04:05:50.054Z
sensor.pv_system_power_pv,391.0,2025-05-19T04:06:00.054Z
sensor.pv_system_power_pv,387.0,2025-05-19T04:06:10.060Z
sensor.pv_system_power_pv,401.0,2025-05-19T04:06:20.059Z
sensor.pv_system_power_pv,421.0,2025-05-19T04:06:30.061Z
sensor.pv_system_power_pv,405.0,2025-05-19T04:06:40.089Z
sensor.pv_system_power_pv,412.0,2025-05-19T04:06:50.061Z
sensor.pv_system_power_pv,425.1,2025-05-19T04:07:00.063Z
sensor.pv_system_power_pv,414.1,2025-05-19T04:07:10.067Z
sensor.pv_system_power_pv,396.1,2025-05-19T04:07:20.059Z
sensor.pv_system_power_pv,404.0,2025-05-19T04:07:30.063Z
sensor.pv_system_power_pv,394.0,2025-05-19T04:07:40.062Z
sensor.pv_system_power_pv,411.0,2025-05-19T04:07:50.060Z
sensor.pv_system_power_pv,408.0,2025-05-19T04:08:00.058Z
sensor.pv_system_power_pv,431.0,2025-05-19T04:08:10.067Z
sensor.pv_system_power_pv,430.0,2025-05-19T04:08:20.057Z
sensor.pv_system_power_pv,426.0,2025-05-19T04:08:30.060Z
sensor.pv_system_power_pv,429.0,2025-05-19T04:08:40.060Z
sensor.pv_system_power_pv,432.1,2025-05-19T04:08:50.061Z
sensor.pv_system_power_pv,451.1,2025-05-19T04:09:00.076Z
sensor.pv_system_power_pv,437.0,2025-05-19T04:09:20.058Z
sensor.pv_system_power_pv,436.0,2025-05-19T04:09:30.061Z
sensor.pv_system_power_pv,459.0,2025-05-19T04:09:40.055Z
sensor.pv_system_power_pv,439.0,2025-05-19T04:09:50.070Z
sensor.pv_system_power_pv,465.0,2025-05-19T04:10:00.064Z
sensor.pv_system_power_pv,441.0,2025-05-19T04:10:10.070Z
sensor.pv_system_power_pv,446.0,2025-05-19T04:10:20.061Z
sensor.pv_system_power_pv,450.6,2025-05-19T04:10:30.064Z
sensor.pv_system_power_pv,447.0,2025-05-19T04:10:40.068Z
sensor.pv_system_power_pv,458.0,2025-05-19T04:10:50.082Z
sensor.pv_system_power_pv,450.0,2025-05-19T04:11:00.065Z
sensor.pv_system_power_pv,482.5,2025-05-19T04:11:10.068Z
sensor.pv_system_power_pv,473.0,2025-05-19T04:11:20.077Z
sensor.pv_system_power_pv,495.0,2025-05-19T04:11:30.068Z
sensor.pv_system_power_pv,487.0,2025-05-19T04:11:40.064Z
sensor.pv_system_power_pv,483.0,2025-05-19T04:11:50.062Z
sensor.pv_system_power_pv,505.0,2025-05-19T04:12:00.061Z
sensor.pv_system_power_pv,487.0,2025-05-19T04:12:10.055Z
sensor.pv_system_power_pv,505.0,2025-05-19T04:12:20.058Z
sensor.pv_system_power_pv,507.0,2025-05-19T04:12:30.059Z
sensor.pv_system_power_pv,528.0,2025-05-19T04:12:40.067Z
sensor.pv_system_power_pv,514.0,2025-05-19T04:12:50.061Z
sensor.pv_system_power_pv,490.2,2025-05-19T04:13:00.061Z
sensor.pv_system_power_pv,509.0,2025-05-19T04:13:10.090Z
sensor.pv_system_power_pv,499.1,2025-05-19T04:13:20.056Z
sensor.pv_system_power_pv,528.1,2025-05-19T04:13:30.054Z
sensor.pv_system_power_pv,526.1,2025-05-19T04:13:50.060Z
sensor.pv_system_power_pv,531.9,2025-05-19T04:14:00.058Z
sensor.pv_system_power_pv,525.9,2025-05-19T04:14:10.060Z
sensor.pv_system_power_pv,360.0,2025-05-19T04:14:20.061Z
sensor.pv_system_power_pv,524.0,2025-05-19T04:14:30.064Z
sensor.pv_system_power_pv,541.0,2025-05-19T04:14:40.056Z
sensor.pv_system_power_pv,541.4,2025-05-19T04:14:50.060Z
sensor.pv_system_power_pv,547.1,2025-05-19T04:15:00.091Z
sensor.pv_system_power_pv,552.1,2025-05-19T04:15:10.058Z
sensor.pv_system_power_pv,561.1,2025-05-19T04:15:20.066Z
sensor.pv_system_power_pv,562.1,2025-05-19T04:15:30.065Z
sensor.pv_system_power_pv,560.5,2025-05-19T04:15:40.060Z
sensor.pv_system_power_pv,550.0,2025-05-19T04:15:50.074Z
sensor.pv_system_power_pv,561.0,2025-05-19T04:16:00.058Z
sensor.pv_system_power_pv,570.0,2025-05-19T04:16:10.053Z
sensor.pv_system_power_pv,578.0,2025-05-19T04:16:20.060Z
sensor.pv_system_power_pv,574.0,2025-05-19T04:16:30.060Z
sensor.pv_system_power_pv,570.0,2025-05-19T04:16:40.057Z
sensor.pv_system_power_pv,571.0,2025-05-19T04:16:50.116Z
sensor.pv_system_power_pv,564.2,2025-05-19T04:17:00.056Z
sensor.pv_system_power_pv,561.0,2025-05-19T04:17:10.063Z
sensor.pv_system_power_pv,591.0,2025-05-19T04:17:20.056Z
sensor.pv_system_power_pv,601.0,2025-05-19T04:17:30.064Z
sensor.pv_system_power_pv,595.0,2025-05-19T04:17:40.074Z
sensor.pv_system_power_pv,587.0,2025-05-19T04:17:50.062Z
sensor.pv_system_power_pv,575.0,2025-05-19T04:18:00.063Z
sensor.pv_system_power_pv,592.0,2025-05-19T04:18:10.067Z
sensor.pv_system_power_pv,581.0,2025-05-19T04:18:20.057Z
sensor.pv_system_power_pv,594.9,2025-05-19T04:18:30.067Z
sensor.pv_system_power_pv,617.0,2025-05-19T04:18:40.070Z
sensor.pv_system_power_pv,598.0,2025-05-19T04:18:50.072Z
sensor.pv_system_power_pv,632.0,2025-05-19T04:19:00.074Z
sensor.pv_system_power_pv,606.0,2025-05-19T04:19:10.062Z
sensor.pv_system_power_pv,651.0,2025-05-19T04:19:20.067Z
sensor.pv_system_power_pv,633.0,2025-05-19T04:19:30.066Z
sensor.pv_system_power_pv,630.0,2025-05-19T04:19:40.090Z
sensor.pv_system_power_pv,632.3,2025-05-19T04:19:50.059Z
sensor.pv_system_power_pv,639.6,2025-05-19T04:20:00.070Z
sensor.pv_system_power_pv,636.0,2025-05-19T04:20:10.056Z
sensor.pv_system_power_pv,644.0,2025-05-19T04:20:20.061Z
sensor.pv_system_power_pv,668.0,2025-05-19T04:20:30.060Z
sensor.pv_system_power_pv,652.0,2025-05-19T04:20:40.060Z
sensor.pv_system_power_pv,650.0,2025-05-19T04:20:50.058Z
sensor.pv_system_power_pv,648.0,2025-05-19T04:21:00.057Z
sensor.pv_system_power_pv,671.0,2025-05-19T04:21:10.060Z
sensor.pv_system_power_pv,665.0,2025-05-19T04:21:20.056Z
sensor.pv_system_power_pv,663.0,2025-05-19T04:21:30.087Z
sensor.pv_system_power_pv,668.3,2025-05-19T04:21:40.060Z
sensor.pv_system_power_pv,647.0,2025-05-19T04:21:50.076Z
sensor.pv_system_power_pv,665.0,2025-05-19T04:22:00.073Z
sensor.pv_system_power_pv,671.0,2025-05-19T04:22:10.061Z
sensor.pv_system_power_pv,671.1,2025-05-19T04:22:20.062Z
sensor.pv_system_power_pv,682.1,2025-05-19T04:22:30.066Z
sensor.pv_system_power_pv,679.1,2025-05-19T04:22:40.066Z
sensor.pv_system_power_pv,680.2,2025-05-19T04:22:50.060Z
sensor.pv_system_power_pv,651.1,2025-05-19T04:23:00.066Z
sensor.pv_system_power_pv,665.1,2025-05-19T04:23:10.068Z
sensor.pv_system_power_pv,669.1,2025-05-19T04:23:20.090Z
sensor.pv_system_power_pv,700.5,2025-05-19T04:23:30.071Z
sensor.pv_system_power_pv,644.0,2025-05-19T04:23:40.057Z
sensor.pv_system_power_pv,685.0,2025-05-19T04:23:50.056Z
sensor.pv_system_power_pv,691.0,2025-05-19T04:24:00.072Z
sensor.pv_system_power_pv,715.0,2025-05-19T04:24:10.067Z
sensor.pv_system_power_pv,698.0,2025-05-19T04:24:20.063Z
sensor.pv_system_power_pv,564.1,2025-05-19T04:24:30.066Z
sensor.pv_system_power_pv,691.1,2025-05-19T04:24:40.063Z
sensor.pv_system_power_pv,694.1,2025-05-19T04:24:50.061Z
sensor.pv_system_power_pv,698.3,2025-05-19T04:25:00.068Z
sensor.pv_system_power_pv,717.9,2025-05-19T04:25:10.095Z
sensor.pv_system_power_pv,720.0,2025-05-19T04:25:20.067Z
sensor.pv_system_power_pv,725.2,2025-05-19T04:25:30.071Z
sensor.pv_system_power_pv,697.0,2025-05-19T04:25:40.058Z
sensor.pv_system_power_pv,710.6,2025-05-19T04:25:50.064Z
sensor.pv_system_power_pv,717.2,2025-05-19T04:26:00.069Z
sensor.pv_system_power_pv,732.0,2025-05-19T04:26:10.068Z
sensor.pv_system_power_pv,728.0,2025-05-19T04:26:20.066Z
sensor.pv_system_power_pv,745.0,2025-05-19T04:26:40.061Z
sensor.pv_system_power_pv,739.3,2025-05-19T04:26:50.066Z
sensor.pv_system_power_pv,770.6,2025-05-19T04:27:00.067Z
sensor.pv_system_power_pv,758.9,2025-05-19T04:27:10.065Z
sensor.pv_system_power_pv,757.4,2025-05-19T04:27:20.069Z
sensor.pv_system_power_pv,744.0,2025-05-19T04:27:30.060Z
sensor.pv_system_power_pv,758.0,2025-05-19T04:27:40.069Z
sensor.pv_system_power_pv,757.0,2025-05-19T04:27:50.073Z
sensor.pv_system_power_pv,748.0,2025-05-19T04:28:00.060Z
sensor.pv_system_power_pv,772.0,2025-05-19T04:28:10.060Z
sensor.pv_system_power_pv,770.0,2025-05-19T04:28:20.065Z
sensor.pv_system_power_pv,768.0,2025-05-19T04:28:30.055Z
sensor.pv_system_power_pv,764.0,2025-05-19T04:28:40.058Z
sensor.pv_system_power_pv,744.0,2025-05-19T04:28:50.062Z
sensor.pv_system_power_pv,677.9,2025-05-19T04:29:00.057Z
sensor.pv_system_power_pv,728.9,2025-05-19T04:29:10.059Z
sensor.pv_system_power_pv,769.2,2025-05-19T04:29:20.071Z
sensor.pv_system_power_pv,779.9,2025-05-19T04:29:30.066Z
sensor.pv_system_power_pv,775.2,2025-05-19T04:29:40.069Z
sensor.pv_system_power_pv,772.0,2025-05-19T04:29:50.088Z
sensor.pv_system_power_pv,765.0,2025-05-19T04:30:00.066Z
sensor.pv_system_power_pv,776.0,2025-05-19T04:30:10.061Z
sensor.pv_system_power_pv,795.2,2025-05-19T04:30:20.060Z
sensor.pv_system_power_pv,806.4,2025-05-19T04:30:30.059Z
sensor.pv_system_power_pv,802.0,2025-05-19T04:30:40.056Z
sensor.pv_system_power_pv,797.0,2025-05-19T04:30:50.068Z
sensor.pv_system_power_pv,812.7,2025-05-19T04:31:00.064Z
sensor.pv_system_power_pv,809.5,2025-05-19T04:31:10.069Z
sensor.pv_system_power_pv,810.4,2025-05-19T04:31:20.060Z
sensor.pv_system_power_pv,825.8,2025-05-19T04:31:30.059Z
sensor.pv_system_power_pv,832.0,2025-05-19T04:31:40.095Z
sensor.pv_system_power_pv,840.0,2025-05-19T04:31:50.059Z
sensor.pv_system_power_pv,840.6,2025-05-19T04:32:00.057Z
sensor.pv_system_power_pv,828.6,2025-05-19T04:32:10.058Z
sensor.pv_system_power_pv,852.6,2025-05-19T04:32:20.060Z
sensor.pv_system_power_pv,869.6,2025-05-19T04:32:30.070Z
sensor.pv_system_power_pv,865.6,2025-05-19T04:32:40.067Z
sensor.pv_system_power_pv,875.6,2025-05-19T04:32:50.076Z
sensor.pv_system_power_pv,871.4,2025-05-19T04:33:00.058Z
sensor.pv_system_power_pv,874.4,2025-05-19T04:33:10.075Z
sensor.pv_system_power_pv,860.4,2025-05-19T04:33:20.068Z
sensor.pv_system_power_pv,859.4,2025-05-19T04:33:30.094Z
sensor.pv_system_power_pv,880.9,2025-05-19T04:33:40.058Z
sensor.pv_system_power_pv,865.9,2025-05-19T04:33:50.066Z
sensor.pv_system_power_pv,876.9,2025-05-19T04:34:00.069Z
sensor.pv_system_power_pv,880.9,2025-05-19T04:34:10.069Z
sensor.pv_system_power_pv,872.9,2025-05-19T04:34:20.063Z
sensor.pv_system_power_pv,886.9,2025-05-19T04:34:30.059Z
sensor.pv_system_power_pv,883.9,2025-05-19T04:34:40.057Z
sensor.pv_system_power_pv,893.9,2025-05-19T04:34:50.055Z
sensor.pv_system_power_pv,909.6,2025-05-19T04:35:00.068Z
sensor.pv_system_power_pv,947.6,2025-05-19T04:35:10.062Z
sensor.pv_system_power_pv,978.6,2025-05-19T04:35:20.069Z
sensor.pv_system_power_pv,965.6,2025-05-19T04:35:30.065Z
sensor.pv_system_power_pv,974.6,2025-05-19T04:35:40.055Z
sensor.pv_system_power_pv,962.6,2025-05-19T04:35:50.066Z
sensor.pv_system_power_pv,967.6,2025-05-19T04:36:00.070Z
sensor.pv_system_power_pv,1087.7,2025-05-19T04:36:10.067Z
sensor.pv_system_power_pv,1082.7,2025-05-19T04:36:20.057Z
sensor.pv_system_power_pv,1081.9,2025-05-19T04:36:40.052Z
sensor.pv_system_power_pv,1085.9,2025-05-19T04:36:50.058Z
sensor.pv_system_power_pv,1079.9,2025-05-19T04:37:00.062Z
sensor.pv_system_power_pv,1080.9,2025-05-19T04:37:10.059Z
sensor.pv_system_power_pv,1076.9,2025-05-19T04:37:30.055Z
sensor.pv_system_power_pv,1098.9,2025-05-19T04:37:40.070Z
sensor.pv_system_power_pv,1091.9,2025-05-19T04:37:50.062Z
sensor.pv_system_power_pv,1056.3,2025-05-19T04:38:00.070Z
sensor.pv_system_power_pv,1082.3,2025-05-19T04:38:10.089Z
sensor.pv_system_power_pv,1085.3,2025-05-19T04:38:20.068Z
sensor.pv_system_power_pv,1077.3,2025-05-19T04:38:30.066Z
sensor.pv_system_power_pv,1082.3,2025-05-19T04:38:40.067Z
sensor.pv_system_power_pv,1088.3,2025-05-19T04:38:50.062Z
sensor.pv_system_power_pv,1085.4,2025-05-19T04:39:00.069Z
sensor.pv_system_power_pv,1095.4,2025-05-19T04:39:10.065Z
sensor.pv_system_power_pv,1085.4,2025-05-19T04:39:20.063Z
sensor.pv_system_power_pv,1077.4,2025-05-19T04:39:30.071Z
sensor.pv_system_power_pv,1070.4,2025-05-19T04:39:40.070Z
sensor.pv_system_power_pv,1100.4,2025-05-19T04:39:50.074Z
sensor.pv_system_power_pv,1096.5,2025-05-19T04:40:00.098Z
sensor.pv_system_power_pv,1138.5,2025-05-19T04:40:10.080Z
sensor.pv_system_power_pv,1157.5,2025-05-19T04:40:20.066Z
sensor.pv_system_power_pv,1114.5,2025-05-19T04:40:30.073Z
